Oct. 26, 2023   15:07:46
-2.124, 4.475e-7
-2.125, 4.470e-7
-2.126, 4.476e-7
-2.127, 4.474e-7
-2.128, 4.481e-7
-2.129, 4.468e-7
-2.130, 4.493e-7
-2.131, 4.479e-7
-2.132, 4.498e-7
-2.133, 4.505e-7
-2.134, 4.506e-7
-2.135, 4.505e-7
-2.136, 4.534e-7
-2.137, 4.522e-7
-2.138, 4.524e-7
-2.139, 4.526e-7
-2.140, 4.522e-7
-2.141, 4.538e-7
-2.142, 4.547e-7
-2.143, 4.546e-7
-2.144, 4.549e-7
-2.145, 4.545e-7
-2.146, 4.559e-7
-2.147, 4.558e-7
-2.148, 4.558e-7
-2.149, 4.579e-7
-2.150, 4.569e-7
-2.151, 4.564e-7
-2.152, 4.586e-7
-2.153, 4.583e-7
-2.154, 4.602e-7
-2.155, 4.609e-7
-2.156, 4.613e-7
-2.157, 4.609e-7
-2.158, 4.605e-7
-2.159, 4.615e-7
-2.160, 4.623e-7
-2.161, 4.624e-7
-2.162, 4.632e-7
-2.163, 4.634e-7
-2.164, 4.641e-7
-2.165, 4.659e-7
-2.166, 4.658e-7
-2.167, 4.648e-7
-2.168, 4.680e-7
-2.169, 4.679e-7
-2.170, 4.679e-7
-2.171, 4.694e-7
-2.172, 4.683e-7
-2.173, 4.696e-7
-2.174, 4.705e-7
-2.175, 4.723e-7
-2.176, 4.724e-7
-2.177, 4.721e-7
-2.178, 4.728e-7
-2.179, 4.742e-7
-2.180, 4.722e-7
-2.181, 4.749e-7
-2.182, 4.756e-7
-2.183, 4.737e-7
-2.184, 4.752e-7
-2.185, 4.762e-7
-2.186, 4.766e-7
-2.187, 4.781e-7
-2.188, 4.780e-7
-2.189, 4.777e-7
-2.190, 4.796e-7
-2.191, 4.805e-7
-2.192, 4.806e-7
-2.193, 4.816e-7
-2.194, 4.826e-7
-2.195, 4.810e-7
-2.196, 4.829e-7
-2.197, 4.834e-7
-2.198, 4.844e-7
-2.199, 4.840e-7
-2.200, 4.856e-7
-2.201, 4.864e-7
-2.202, 4.852e-7
-2.203, 4.871e-7
-2.204, 4.866e-7
-2.205, 4.888e-7
-2.206, 4.881e-7
-2.207, 4.901e-7
-2.208, 4.910e-7
-2.209, 4.899e-7
-2.210, 4.932e-7
-2.211, 4.941e-7
-2.212, 4.925e-7
-2.213, 4.941e-7
-2.214, 4.960e-7
-2.215, 4.957e-7
-2.216, 4.981e-7
-2.217, 4.970e-7
-2.218, 4.993e-7
-2.219, 5.000e-7
-2.220, 5.006e-7
-2.221, 5.027e-7
-2.222, 5.018e-7
-2.223, 5.027e-7
-2.224, 5.047e-7
-2.225, 5.046e-7
-2.226, 5.047e-7
-2.227, 5.068e-7
-2.228, 5.068e-7
-2.229, 5.070e-7
-2.230, 5.075e-7
-2.231, 5.079e-7
-2.232, 5.093e-7
-2.233, 5.102e-7
-2.234, 5.108e-7
-2.235, 5.126e-7
-2.236, 5.131e-7
-2.237, 5.139e-7
-2.238, 5.148e-7
-2.239, 5.165e-7
-2.240, 5.166e-7
-2.241, 5.155e-7
-2.242, 5.191e-7
-2.243, 5.174e-7
-2.244, 5.180e-7
-2.245, 5.204e-7
-2.246, 5.221e-7
-2.247, 5.218e-7
-2.248, 5.231e-7
-2.249, 5.231e-7
-2.250, 5.244e-7
-2.251, 5.265e-7
-2.252, 5.276e-7
-2.253, 5.273e-7
-2.254, 5.285e-7
-2.255, 5.314e-7
-2.256, 5.311e-7
-2.257, 5.314e-7
-2.258, 5.344e-7
-2.259, 5.333e-7
-2.260, 5.349e-7
-2.261, 5.368e-7
-2.262, 5.367e-7
-2.263, 5.366e-7
-2.264, 5.405e-7
-2.265, 5.404e-7
-2.266, 5.398e-7
-2.267, 5.424e-7
-2.268, 5.444e-7
-2.269, 5.436e-7
-2.270, 5.436e-7
-2.271, 5.465e-7
-2.272, 5.455e-7
-2.273, 5.455e-7
-2.274, 5.485e-7
-2.275, 5.484e-7
-2.276, 5.513e-7
-2.277, 5.523e-7
-2.278, 5.533e-7
-2.279, 5.546e-7
-2.280, 5.557e-7
-2.281, 5.566e-7
-2.282, 5.573e-7
-2.283, 5.580e-7
-2.284, 5.595e-7
-2.285, 5.618e-7
-2.286, 5.609e-7
-2.287, 5.647e-7
-2.288, 5.650e-7
-2.289, 5.640e-7
-2.290, 5.666e-7
-2.291, 5.661e-7
-2.292, 5.685e-7
-2.293, 5.691e-7
-2.294, 5.697e-7
-2.295, 5.719e-7
-2.296, 5.733e-7
-2.297, 5.746e-7
-2.298, 5.743e-7
-2.299, 5.771e-7
-2.300, 5.775e-7
-2.301, 5.792e-7
-2.302, 5.803e-7
-2.303, 5.815e-7
-2.304, 5.826e-7
-2.305, 5.843e-7
-2.306, 5.848e-7
-2.307, 5.849e-7
-2.308, 5.873e-7
-2.309, 5.880e-7
-2.310, 5.885e-7
-2.311, 5.892e-7
-2.312, 5.916e-7
-2.313, 5.926e-7
-2.314, 5.924e-7
-2.315, 5.938e-7
-2.316, 5.966e-7
-2.317, 5.968e-7
-2.318, 5.976e-7
-2.319, 6.004e-7
-2.320, 6.004e-7
-2.321, 6.014e-7
-2.322, 6.040e-7
-2.323, 6.031e-7
-2.324, 6.060e-7
-2.325, 6.074e-7
-2.326, 6.070e-7
-2.327, 6.093e-7
-2.328, 6.113e-7
-2.329, 6.128e-7
-2.330, 6.141e-7
-2.331, 6.176e-7
-2.332, 6.162e-7
-2.333, 6.179e-7
-2.334, 6.196e-7
-2.335, 6.200e-7
-2.336, 6.214e-7
-2.337, 6.221e-7
-2.338, 6.229e-7
-2.339, 6.238e-7
-2.340, 6.244e-7
-2.341, 6.266e-7
-2.342, 6.256e-7
-2.343, 6.247e-7
-2.344, 6.273e-7
-2.345, 6.266e-7
-2.346, 6.297e-7
-2.347, 6.308e-7
-2.348, 6.326e-7
-2.349, 6.337e-7
-2.350, 6.353e-7
-2.351, 6.358e-7
-2.352, 6.363e-7
-2.353, 6.376e-7
-2.354, 6.385e-7
-2.355, 6.383e-7
-2.356, 6.403e-7
-2.357, 6.420e-7
-2.358, 6.434e-7
-2.359, 6.437e-7
-2.360, 6.454e-7
-2.361, 6.456e-7
-2.362, 6.474e-7
-2.363, 6.481e-7
-2.364, 6.499e-7
-2.365, 6.518e-7
-2.366, 6.543e-7
-2.367, 6.559e-7
-2.368, 6.548e-7
-2.369, 6.540e-7
-2.370, 6.576e-7
-2.371, 6.586e-7
-2.372, 6.596e-7
-2.373, 6.618e-7
-2.374, 6.624e-7
-2.375, 6.624e-7
-2.376, 6.646e-7
-2.377, 6.674e-7
-2.378, 6.677e-7
-2.379, 6.686e-7
-2.380, 6.691e-7
-2.381, 6.719e-7
-2.382, 6.726e-7
-2.383, 6.735e-7
-2.384, 6.735e-7
-2.385, 6.762e-7
-2.386, 6.776e-7
-2.387, 6.781e-7
-2.388, 6.785e-7
-2.389, 6.823e-7
-2.390, 6.836e-7
-2.391, 6.838e-7
-2.392, 6.862e-7
-2.393, 6.874e-7
-2.394, 6.881e-7
-2.395, 6.895e-7
-2.396, 6.905e-7
-2.397, 6.920e-7
-2.398, 6.943e-7
-2.399, 6.971e-7
-2.400, 6.410e-7
-2.399, 4.794e-7
-2.398, 4.205e-7
-2.397, 3.985e-7
-2.396, 3.817e-7
-2.395, 3.680e-7
-2.394, 3.567e-7
-2.393, 3.457e-7
-2.392, 3.336e-7
-2.391, 3.236e-7
-2.390, 3.129e-7
-2.389, 3.037e-7
-2.388, 2.931e-7
-2.387, 2.874e-7
-2.386, 2.792e-7
-2.385, 2.717e-7
-2.384, 2.643e-7
-2.383, 2.569e-7
-2.382, 2.493e-7
-2.381, 2.439e-7
-2.380, 2.355e-7
-2.379, 2.306e-7
-2.378, 2.253e-7
-2.377, 2.191e-7
-2.376, 2.137e-7
-2.375, 2.078e-7
-2.374, 2.035e-7
-2.373, 1.989e-7
-2.372, 1.941e-7
-2.371, 1.884e-7
-2.370, 1.845e-7
-2.369, 1.794e-7
-2.368, 1.749e-7
-2.367, 1.701e-7
-2.366, 1.667e-7
-2.365, 1.650e-7
-2.364, 1.605e-7
-2.363, 1.540e-7
-2.362, 1.506e-7
-2.361, 1.484e-7
-2.360, 1.427e-7
-2.359, 1.404e-7
-2.358, 1.371e-7
-2.357, 1.350e-7
-2.356, 1.319e-7
-2.355, 1.297e-7
-2.354, 1.263e-7
-2.353, 1.204e-7
-2.352, 1.196e-7
-2.351, 1.175e-7
-2.350, 1.131e-7
-2.349, 1.108e-7
-2.348, 1.075e-7
-2.347, 1.047e-7
-2.346, 1.010e-7
-2.345, 1.008e-7
-2.344, 9.798e-8
-2.343, 9.522e-8
-2.342, 9.263e-8
-2.341, 8.972e-8
-2.340, 8.731e-8
-2.339, 8.696e-8
-2.338, 8.331e-8
-2.337, 8.138e-8
-2.336, 8.051e-8
-2.335, 7.709e-8
-2.334, 7.361e-8
-2.333, 7.458e-8
-2.332, 7.122e-8
-2.331, 6.807e-8
-2.330, 6.788e-8
-2.329, 6.477e-8
-2.328, 6.251e-8
-2.327, 6.332e-8
-2.326, 5.904e-8
-2.325, 5.806e-8
-2.324, 5.560e-8
-2.323, 5.712e-8
-2.322, 5.460e-8
-2.321, 5.091e-8
-2.320, 5.003e-8
-2.319, 4.859e-8
-2.318, 4.597e-8
-2.317, 4.639e-8
-2.316, 4.364e-8
-2.315, 4.068e-8
-2.314, 4.115e-8
-2.313, 4.009e-8
-2.312, 3.800e-8
-2.311, 3.652e-8
-2.310, 3.558e-8
-2.309, 3.309e-8
-2.308, 3.234e-8
-2.307, 3.105e-8
-2.306, 2.975e-8
-2.305, 2.859e-8
-2.304, 2.875e-8
-2.303, 2.625e-8
-2.302, 2.350e-8
-2.301, 2.202e-8
-2.300, 2.179e-8
-2.299, 2.045e-8
-2.298, 2.025e-8
-2.297, 1.754e-8
-2.296, 1.587e-8
-2.295, 1.668e-8
-2.294, 1.492e-8
-2.293, 1.409e-8
-2.292, 1.116e-8
-2.291, 1.217e-8
-2.290, 1.060e-8
-2.289, 9.011e-9
-2.288, 8.665e-9
-2.287, 8.274e-9
-2.286, 5.301e-9
-2.285, 5.947e-9
-2.284, 3.657e-9
-2.283, 2.578e-9
-2.282, 2.047e-9
-2.281, 1.024e-9
-2.280, 1.667e-9
-2.279, -8.245e-10
-2.278, -7.806e-10
-2.277, -9.017e-10
-2.276, -1.678e-9
-2.275, -2.356e-9
-2.274, -2.834e-9
-2.273, -5.550e-9
-2.272, -7.164e-9
-2.271, -6.046e-9
-2.270, -7.066e-9
-2.269, -6.797e-9
-2.268, -9.501e-9
-2.267, -1.069e-8
-2.266, -8.459e-9
-2.265, -9.699e-9
-2.264, -1.245e-8
-2.263, -1.263e-8
-2.262, -1.428e-8
-2.261, -1.481e-8
-2.260, -1.619e-8
-2.259, -1.647e-8
-2.258, -1.719e-8
-2.257, -1.956e-8
-2.256, -1.953e-8
-2.255, -2.010e-8
-2.254, -1.899e-8
-2.253, -2.004e-8
-2.252, -2.162e-8
-2.251, -2.142e-8
-2.250, -2.123e-8
-2.249, -2.329e-8
-2.248, -2.571e-8
-2.247, -2.422e-8
-2.246, -2.526e-8
-2.245, -2.557e-8
-2.244, -2.681e-8
-2.243, -2.750e-8
-2.242, -2.761e-8
-2.241, -2.923e-8
-2.240, -2.745e-8
-2.239, -2.880e-8
-2.238, -2.988e-8
-2.237, -3.017e-8
-2.236, -3.199e-8
-2.235, -3.228e-8
-2.234, -3.192e-8
-2.233, -3.127e-8
-2.232, -3.394e-8
-2.231, -3.347e-8
-2.230, -3.442e-8
-2.229, -3.410e-8
-2.228, -3.498e-8
-2.227, -3.671e-8
-2.226, -3.689e-8
-2.225, -3.766e-8
-2.224, -3.795e-8
-2.223, -3.776e-8
-2.222, -3.867e-8
-2.221, -3.900e-8
-2.220, -3.918e-8
-2.219, -3.986e-8
-2.218, -4.022e-8
-2.217, -4.042e-8
-2.216, -4.163e-8
-2.215, -4.133e-8
-2.214, -4.194e-8
-2.213, -4.367e-8
-2.212, -4.362e-8
-2.211, -4.290e-8
-2.210, -4.330e-8
-2.209, -4.425e-8
-2.208, -4.557e-8
-2.207, -4.485e-8
-2.206, -4.622e-8
-2.205, -4.553e-8
-2.204, -4.671e-8
-2.203, -4.601e-8
-2.202, -4.715e-8
-2.201, -4.744e-8
-2.200, -4.944e-8
-2.199, -4.776e-8
-2.198, -4.893e-8
-2.197, -5.034e-8
-2.196, -5.001e-8
-2.195, -5.005e-8
-2.194, -5.035e-8
-2.193, -5.147e-8
-2.192, -5.119e-8
-2.191, -5.202e-8
-2.190, -5.406e-8
-2.189, -5.348e-8
-2.188, -5.251e-8
-2.187, -5.436e-8
-2.186, -5.367e-8
-2.185, -5.429e-8
-2.184, -5.561e-8
-2.183, -5.513e-8
-2.182, -5.544e-8
-2.181, -5.595e-8
-2.180, -5.639e-8
-2.179, -5.783e-8
-2.178, -5.570e-8
-2.177, -5.980e-8
-2.176, -5.927e-8
-2.175, -5.819e-8
-2.174, -5.970e-8
-2.173, -5.988e-8
-2.172, -5.860e-8
-2.171, -5.905e-8
-2.170, -6.133e-8
-2.169, -6.158e-8
-2.168, -6.085e-8
-2.167, -6.053e-8
-2.166, -6.070e-8
-2.165, -6.231e-8
-2.164, -6.290e-8
-2.163, -6.139e-8
-2.162, -6.183e-8
-2.161, -6.380e-8
-2.160, -6.407e-8
-2.159, -6.367e-8
-2.158, -6.492e-8
-2.157, -6.289e-8
-2.156, -6.439e-8
-2.155, -6.564e-8
-2.154, -6.588e-8
-2.153, -6.562e-8
-2.152, -6.753e-8
-2.151, -6.609e-8
-2.150, -6.488e-8
-2.149, -6.769e-8
-2.148, -6.796e-8
-2.147, -6.691e-8
-2.146, -6.759e-8
-2.145, -6.867e-8
-2.144, -6.900e-8
-2.143, -6.825e-8
-2.142, -7.023e-8
-2.141, -6.928e-8
-2.140, -6.809e-8
-2.139, -7.206e-8
-2.138, -7.074e-8
-2.137, -6.965e-8
-2.136, -7.251e-8
-2.135, -7.193e-8
-2.134, -7.132e-8
-2.133, -7.153e-8
-2.132, -7.245e-8
-2.131, -7.302e-8
-2.130, -7.314e-8
-2.129, -7.370e-8
-2.128, -7.155e-8
-2.127, -7.374e-8
-2.126, -7.446e-8
-2.125, -7.268e-8
-2.124, -7.425e-8
-2.123, -7.491e-8
-2.122, -7.547e-8
-2.121, -7.582e-8
-2.120, -7.561e-8
-2.119, -7.657e-8
-2.118, -7.487e-8
-2.117, -7.629e-8
-2.116, -7.556e-8
-2.115, -7.721e-8
-2.114, -7.826e-8
-2.113, -7.716e-8
-2.112, -7.739e-8
-2.111, -7.750e-8
-2.110, -7.822e-8
-2.109, -7.751e-8
-2.108, -7.837e-8
-2.107, -7.929e-8
-2.106, -7.916e-8
-2.105, -8.012e-8
-2.104, -7.921e-8
-2.103, -7.960e-8
-2.102, -7.985e-8
-2.101, -7.947e-8
-2.100, -8.080e-8
-2.099, -7.943e-8
-2.098, -8.067e-8
-2.097, -8.206e-8
-2.096, -8.064e-8
-2.095, -8.235e-8
-2.094, -8.296e-8
-2.093, -8.130e-8
-2.092, -8.228e-8
-2.091, -8.344e-8
-2.090, -8.242e-8
-2.089, -8.340e-8
-2.088, -8.335e-8
-2.087, -8.394e-8
-2.086, -8.444e-8
-2.085, -8.400e-8
-2.084, -8.588e-8
-2.083, -8.456e-8
-2.082, -8.370e-8
-2.081, -8.523e-8
-2.080, -8.623e-8
-2.079, -8.551e-8
-2.078, -8.568e-8
-2.077, -8.535e-8
-2.076, -8.544e-8
-2.075, -8.753e-8
-2.074, -8.622e-8
-2.073, -8.714e-8
-2.072, -8.699e-8
-2.071, -8.756e-8
-2.070, -8.707e-8
-2.069, -8.867e-8
-2.068, -8.914e-8
-2.067, -8.846e-8
-2.066, -8.685e-8
-2.065, -8.866e-8
-2.064, -8.885e-8
-2.063, -8.909e-8
-2.062, -8.926e-8
-2.061, -8.862e-8
-2.060, -8.905e-8
-2.059, -8.912e-8
-2.058, -8.990e-8
-2.057, -8.997e-8
-2.056, -9.107e-8
-2.055, -9.004e-8
-2.054, -9.071e-8
-2.053, -9.099e-8
-2.052, -9.196e-8
-2.051, -9.143e-8
-2.050, -9.082e-8
-2.049, -9.279e-8
-2.048, -9.165e-8
-2.047, -9.222e-8
-2.046, -9.308e-8
-2.045, -9.316e-8
-2.044, -9.169e-8
-2.043, -9.364e-8
-2.042, -9.224e-8
-2.041, -9.313e-8
-2.040, -9.420e-8
-2.039, -9.376e-8
-2.038, -9.312e-8
-2.037, -9.421e-8
-2.036, -9.360e-8
-2.035, -9.345e-8
-2.034, -9.373e-8
-2.033, -9.452e-8
-2.032, -9.420e-8
-2.031, -9.391e-8
-2.030, -9.579e-8
-2.029, -9.424e-8
-2.028, -9.494e-8
-2.027, -9.516e-8
-2.026, -9.564e-8
-2.025, -9.726e-8
-2.024, -9.631e-8
-2.023, -9.610e-8
-2.022, -9.703e-8
-2.021, -9.835e-8
-2.020, -9.579e-8
-2.019, -9.516e-8
-2.018, -9.732e-8
-2.017, -9.728e-8
-2.016, -9.660e-8
-2.015, -9.756e-8
-2.014, -9.973e-8
-2.013, -9.698e-8
-2.012, -9.759e-8
-2.011, -9.947e-8
-2.010, -9.776e-8
-2.009, -9.750e-8
-2.008, -9.815e-8
-2.007, -9.955e-8
-2.006, -9.916e-8
-2.005, -1.002e-7
-2.004, -9.956e-8
-2.003, -9.990e-8
-2.002, -9.834e-8
-2.001, -1.002e-7
-2.000, -1.010e-7
-1.999, -9.971e-8
-1.998, -1.012e-7
-1.997, -1.000e-7
-1.996, -1.006e-7
-1.995, -1.021e-7
-1.994, -1.015e-7
-1.993, -1.010e-7
-1.992, -1.035e-7
-1.991, -1.008e-7
-1.990, -1.012e-7
-1.989, -1.036e-7
-1.988, -1.028e-7
-1.987, -1.030e-7
-1.986, -1.028e-7
-1.985, -1.035e-7
-1.984, -1.028e-7
-1.983, -1.026e-7
-1.982, -1.027e-7
-1.981, -1.032e-7
-1.980, -1.033e-7
-1.979, -1.046e-7
-1.978, -1.036e-7
-1.977, -1.043e-7
-1.976, -1.056e-7
-1.975, -1.038e-7
-1.974, -1.048e-7
-1.973, -1.039e-7
-1.972, -1.054e-7
-1.971, -1.061e-7
-1.970, -1.043e-7
-1.969, -1.063e-7
-1.968, -1.049e-7
-1.967, -1.068e-7
-1.966, -1.066e-7
-1.965, -1.039e-7
-1.964, -1.055e-7
-1.963, -1.072e-7
-1.962, -1.052e-7
-1.961, -1.065e-7
-1.960, -1.073e-7
-1.959, -1.063e-7
-1.958, -1.065e-7
-1.957, -1.076e-7
-1.956, -1.085e-7
-1.955, -1.062e-7
-1.954, -1.078e-7
-1.953, -1.083e-7
-1.952, -1.076e-7
-1.951, -1.090e-7
-1.950, -1.092e-7
-1.949, -1.090e-7
-1.948, -1.072e-7
-1.947, -1.103e-7
-1.946, -1.092e-7
-1.945, -1.072e-7
-1.944, -1.101e-7
-1.943, -1.090e-7
-1.942, -1.095e-7
-1.941, -1.105e-7
-1.940, -1.108e-7
-1.939, -1.113e-7
-1.938, -1.092e-7
-1.937, -1.109e-7
-1.936, -1.109e-7
-1.935, -1.114e-7
-1.934, -1.118e-7
-1.933, -1.101e-7
-1.932, -1.103e-7
-1.931, -1.121e-7
-1.930, -1.117e-7
-1.929, -1.122e-7
-1.928, -1.125e-7
-1.927, -1.119e-7
-1.926, -1.119e-7
-1.925, -1.137e-7
-1.924, -1.128e-7
-1.923, -1.126e-7
-1.922, -1.117e-7
-1.921, -1.137e-7
-1.920, -1.145e-7
-1.919, -1.136e-7
-1.918, -1.144e-7
-1.917, -1.135e-7
-1.916, -1.133e-7
-1.915, -1.155e-7
-1.914, -1.143e-7
-1.913, -1.139e-7
-1.912, -1.142e-7
-1.911, -1.141e-7
-1.910, -1.153e-7
-1.909, -1.160e-7
-1.908, -1.146e-7
-1.907, -1.142e-7
-1.906, -1.151e-7
-1.905, -1.161e-7
-1.904, -1.172e-7
-1.903, -1.148e-7
-1.902, -1.148e-7
-1.901, -1.166e-7
-1.900, -1.154e-7
-1.899, -1.180e-7
-1.898, -1.157e-7
-1.897, -1.179e-7
-1.896, -1.171e-7
-1.895, -1.172e-7
-1.894, -1.160e-7
-1.893, -1.174e-7
-1.892, -1.181e-7
-1.891, -1.179e-7
-1.890, -1.173e-7
-1.889, -1.177e-7
-1.888, -1.178e-7
-1.887, -1.175e-7
-1.886, -1.182e-7
-1.885, -1.191e-7
-1.884, -1.185e-7
-1.883, -1.190e-7
-1.882, -1.200e-7
-1.881, -1.181e-7
-1.880, -1.197e-7
-1.879, -1.187e-7
-1.878, -1.199e-7
-1.877, -1.203e-7
-1.876, -1.205e-7
-1.875, -1.202e-7
-1.874, -1.195e-7
-1.873, -1.214e-7
-1.872, -1.207e-7
-1.871, -1.208e-7
-1.870, -1.210e-7
-1.869, -1.216e-7
-1.868, -1.205e-7
-1.867, -1.213e-7
-1.866, -1.221e-7
-1.865, -1.213e-7
-1.864, -1.226e-7
-1.863, -1.242e-7
-1.862, -1.227e-7
-1.861, -1.235e-7
-1.860, -1.217e-7
-1.859, -1.224e-7
-1.858, -1.226e-7
-1.857, -1.231e-7
-1.856, -1.232e-7
-1.855, -1.223e-7
-1.854, -1.246e-7
-1.853, -1.225e-7
-1.852, -1.248e-7
-1.851, -1.241e-7
-1.850, -1.246e-7
-1.849, -1.237e-7
-1.848, -1.241e-7
-1.847, -1.248e-7
-1.846, -1.247e-7
-1.845, -1.264e-7
-1.844, -1.250e-7
-1.843, -1.251e-7
-1.842, -1.255e-7
-1.841, -1.260e-7
-1.840, -1.244e-7
-1.839, -1.258e-7
-1.838, -1.272e-7
-1.837, -1.266e-7
-1.836, -1.263e-7
-1.835, -1.260e-7
-1.834, -1.263e-7
-1.833, -1.254e-7
-1.832, -1.283e-7
-1.831, -1.267e-7
-1.830, -1.275e-7
-1.829, -1.283e-7
-1.828, -1.273e-7
-1.827, -1.270e-7
-1.826, -1.287e-7
-1.825, -1.277e-7
-1.824, -1.273e-7
-1.823, -1.287e-7
-1.822, -1.285e-7
-1.821, -1.288e-7
-1.820, -1.281e-7
-1.819, -1.304e-7
-1.818, -1.286e-7
-1.817, -1.304e-7
-1.816, -1.300e-7
-1.815, -1.285e-7
-1.814, -1.297e-7
-1.813, -1.308e-7
-1.812, -1.300e-7
-1.811, -1.296e-7
-1.810, -1.301e-7
-1.809, -1.309e-7
-1.808, -1.309e-7
-1.807, -1.307e-7
-1.806, -1.320e-7
-1.805, -1.317e-7
-1.804, -1.316e-7
-1.803, -1.321e-7
-1.802, -1.315e-7
-1.801, -1.322e-7
-1.800, -1.326e-7
-1.799, -1.319e-7
-1.798, -1.321e-7
-1.797, -1.338e-7
-1.796, -1.329e-7
-1.795, -1.324e-7
-1.794, -1.342e-7
-1.793, -1.325e-7
-1.792, -1.325e-7
-1.791, -1.328e-7
-1.790, -1.343e-7
-1.789, -1.332e-7
-1.788, -1.324e-7
-1.787, -1.344e-7
-1.786, -1.343e-7
-1.785, -1.346e-7
-1.784, -1.355e-7
-1.783, -1.347e-7
-1.782, -1.350e-7
-1.781, -1.350e-7
-1.780, -1.372e-7
-1.779, -1.358e-7
-1.778, -1.354e-7
-1.777, -1.369e-7
-1.776, -1.358e-7
-1.775, -1.358e-7
-1.774, -1.372e-7
-1.773, -1.369e-7
-1.772, -1.368e-7
-1.771, -1.372e-7
-1.770, -1.377e-7
-1.769, -1.377e-7
-1.768, -1.382e-7
-1.767, -1.386e-7
-1.766, -1.379e-7
-1.765, -1.391e-7
-1.764, -1.396e-7
-1.763, -1.394e-7
-1.762, -1.388e-7
-1.761, -1.399e-7
-1.760, -1.390e-7
-1.759, -1.392e-7
-1.758, -1.389e-7
-1.757, -1.391e-7
-1.756, -1.416e-7
-1.755, -1.401e-7
-1.754, -1.394e-7
-1.753, -1.392e-7
-1.752, -1.418e-7
-1.751, -1.411e-7
-1.750, -1.409e-7
-1.749, -1.400e-7
-1.748, -1.414e-7
-1.747, -1.422e-7
-1.746, -1.399e-7
-1.745, -1.425e-7
-1.744, -1.428e-7
-1.743, -1.414e-7
-1.742, -1.433e-7
-1.741, -1.416e-7
-1.740, -1.411e-7
-1.739, -1.431e-7
-1.738, -1.426e-7
-1.737, -1.439e-7
-1.736, -1.436e-7
-1.735, -1.429e-7
-1.734, -1.437e-7
-1.733, -1.438e-7
-1.732, -1.452e-7
-1.731, -1.443e-7
-1.730, -1.442e-7
-1.729, -1.432e-7
-1.728, -1.442e-7
-1.727, -1.443e-7
-1.726, -1.455e-7
-1.725, -1.461e-7
-1.724, -1.461e-7
-1.723, -1.447e-7
-1.722, -1.456e-7
-1.721, -1.453e-7
-1.720, -1.473e-7
-1.719, -1.449e-7
-1.718, -1.458e-7
-1.717, -1.480e-7
-1.716, -1.471e-7
-1.715, -1.471e-7
-1.714, -1.480e-7
-1.713, -1.480e-7
-1.712, -1.477e-7
-1.711, -1.463e-7
-1.710, -1.492e-7
-1.709, -1.486e-7
-1.708, -1.478e-7
-1.707, -1.480e-7
-1.706, -1.476e-7
-1.705, -1.494e-7
-1.704, -1.507e-7
-1.703, -1.484e-7
-1.702, -1.471e-7
-1.701, -1.496e-7
-1.700, -1.495e-7
-1.699, -1.491e-7
-1.698, -1.498e-7
-1.697, -1.503e-7
-1.696, -1.503e-7
-1.695, -1.489e-7
-1.694, -1.509e-7
-1.693, -1.514e-7
-1.692, -1.503e-7
-1.691, -1.511e-7
-1.690, -1.504e-7
-1.689, -1.496e-7
-1.688, -1.524e-7
-1.687, -1.505e-7
-1.686, -1.502e-7
-1.685, -1.512e-7
-1.684, -1.518e-7
-1.683, -1.527e-7
-1.682, -1.516e-7
-1.681, -1.538e-7
-1.680, -1.536e-7
-1.679, -1.518e-7
-1.678, -1.526e-7
-1.677, -1.532e-7
-1.676, -1.528e-7
-1.675, -1.541e-7
-1.674, -1.528e-7
-1.673, -1.532e-7
-1.672, -1.532e-7
-1.671, -1.553e-7
-1.670, -1.540e-7
-1.669, -1.535e-7
-1.668, -1.546e-7
-1.667, -1.538e-7
-1.666, -1.539e-7
-1.665, -1.562e-7
-1.664, -1.555e-7
-1.663, -1.553e-7
-1.662, -1.554e-7
-1.661, -1.561e-7
-1.660, -1.558e-7
-1.659, -1.557e-7
-1.658, -1.548e-7
-1.657, -1.562e-7
-1.656, -1.573e-7
-1.655, -1.549e-7
-1.654, -1.562e-7
-1.653, -1.563e-7
-1.652, -1.570e-7
-1.651, -1.561e-7
-1.650, -1.570e-7
-1.649, -1.572e-7
-1.648, -1.573e-7
-1.647, -1.577e-7
-1.646, -1.574e-7
-1.645, -1.570e-7
-1.644, -1.566e-7
-1.643, -1.571e-7
-1.642, -1.575e-7
-1.641, -1.572e-7
-1.640, -1.580e-7
-1.639, -1.593e-7
-1.638, -1.597e-7
-1.637, -1.582e-7
-1.636, -1.585e-7
-1.635, -1.587e-7
-1.634, -1.584e-7
-1.633, -1.601e-7
-1.632, -1.598e-7
-1.631, -1.582e-7
-1.630, -1.598e-7
-1.629, -1.588e-7
-1.628, -1.587e-7
-1.627, -1.600e-7
-1.626, -1.588e-7
-1.625, -1.583e-7
-1.624, -1.604e-7
-1.623, -1.612e-7
-1.622, -1.609e-7
-1.621, -1.615e-7
-1.620, -1.606e-7
-1.619, -1.608e-7
-1.618, -1.603e-7
-1.617, -1.611e-7
-1.616, -1.598e-7
-1.615, -1.606e-7
-1.614, -1.623e-7
-1.613, -1.628e-7
-1.612, -1.604e-7
-1.611, -1.629e-7
-1.610, -1.620e-7
-1.609, -1.617e-7
-1.608, -1.630e-7
-1.607, -1.621e-7
-1.606, -1.618e-7
-1.605, -1.615e-7
-1.604, -1.641e-7
-1.603, -1.625e-7
-1.602, -1.619e-7
